"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_period_err1","koi_period_err2","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_insol","koi_insol_err1","koi_insol_err2","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_srad","koi_srad_err1","koi_srad_err2","ra","dec","koi_kepmag"
"7598111","K04507.01","","FALSE POSITIVE","FALSE POSITIVE","","0","0","1","1","132.778041000","2.0660000e-03","-2.0660000e-03","188.4972000","1.170000e-02","-1.170000e-02","0.7350","0.2496","-0.5226","5.62400","0.44300","-0.44300","9.0360e+03","9.940e+02","-9.940e+02","10.38","0.000e+00","0.000e+00","357.0","","","3.83","0.00","0.00","10.60","1","q1_q17_dr24_tce","5780.00","","","4.438","","","1.0000","","","288.537690","43.258904","13.340"
"5457326","K04508.01","","CANDIDATE","CANDIDATE","0.6860","0","0","0","0","2.499153110","1.5270000e-05","-1.5270000e-05","133.0897800","4.540000e-03","-4.540000e-03","0.6660","0.2670","-0.4480","1.80300","0.17600","-0.17600","1.7920e+02","1.590e+01","-1.590e+01","1.02","6.000e-02","-1.000e-01","983.0","","","220.65","59.94","-59.18","13.40","1","q1_q17_dr25_tce","4705.00","139.00","-139.00","4.572","0.058","-0.027","0.7200","0.0460","-0.0660","294.373500","40.651440","15.352"
"8240746","K04576.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","1","0","184.568000000","1.1040000e-02","-1.1040000e-02","173.6314000","4.140000e-02","-4.140000e-02","0.2544","0.2051","-0.2543","13.09000","1.20000","-1.20000","4.0990e+02","5.090e+01","-5.090e+01","1.53","5.800e-01","-1.100e-01","282.0","","","1.50","1.73","-0.33","10.20","","","5680.00","173.00","-149.00","4.595","0.032","-0.226","0.7500","0.2870","-0.0520","294.437470","44.180901","15.185"
"10610039","K04577.01","","CANDIDATE","CANDIDATE","0.6950","0","0","0","0","105.997107000","1.2650000e-03","-1.2650000e-03","144.4196500","9.810000e-03","-9.810000e-03","0.6670","0.2990","-0.4570","3.75100","0.28700","-0.28700","4.3080e+02","4.460e+01","-4.460e+01","1.83","5.200e-01","-1.400e-01","373.0","","","4.59","3.85","-1.12","10.90","1","q1_q17_dr25_tce","6068.00","163.00","-181.00","4.565","0.036","-0.204","0.8310","0.2380","-0.0630","295.670900","47.830399","14.894"
"9652655","K04578.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","2.488826850","3.3290000e-05","-3.3290000e-05","132.1233200","9.650000e-03","-9.650000e-03","0.7110","0.2390","-0.4890","3.48700","0.39200","-0.39200","8.0200e+01","6.700e+00","-6.700e+00","1.05","3.300e-01","-1.200e-01","1477.0","","","1124.85","1073.60","-348.00","14.20","1","q1_q17_dr25_tce","6246.00","174.00","-217.00","4.433","0.052","-0.208","1.0920","0.3530","-0.1180","293.262660","46.308880","14.768"
"10140843","K04579.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","367.197960000","2.2750000e-02","-2.2750000e-02","134.1748000","4.590000e-02","-4.590000e-02","0.0858","0.3504","-0.0858","15.92000","2.00000","-2.00000","1.4610e+02","1.830e+01","-1.830e+01","1.08","4.500e-01","-9.000e-02","253.0","","","0.96","1.18","-0.23","10.70","","","6054.00","148.00","-171.00","4.525","0.035","-0.303","0.8890","0.3720","-0.0710","291.733610","47.109161","13.592"
"8628761","K04580.01","","CANDIDATE","CANDIDATE","0.9930","0","0","0","0","6.304323540","5.5800000e-05","-5.5800000e-05","137.2968800","7.630000e-03","-7.630000e-03","0.6650","0.3070","-0.4400","2.50800","0.18800","-0.18800","4.0000e+01","4.300e+00","-4.300e+00","1.23","3.100e-01","-4.700e-01","1510.0","","","1229.72","1066.70","-861.28","10.70","1","q1_q17_dr25_tce","6728.00","299.00","-411.00","3.987","0.350","-0.150","1.8360","0.4640","-0.6960","293.373810","44.727982","13.010"
"10473272","K04648.01","","FALSE POSITIVE","FALSE POSITIVE","0.0030","0","0","1","0","17.660465300","2.3970000e-04","-2.3970000e-04","137.3914000","1.200000e-02","-1.200000e-02","0.6890","0.2850","-0.4840","2.83700","0.36300","-0.36300","3.0920e+02","3.460e+01","-3.460e+01","1.76","5.000e-01","-1.700e-01","690.0","","","53.57","44.74","-15.13","11.30","1","q1_q17_dr25_tce","5910.00","158.00","-193.00","4.505","0.048","-0.192","0.9400","0.2680","-0.0890","293.055080","47.606739","15.768"
"4750669","K04649.01","","CANDIDATE","CANDIDATE","0.8420","0","0","0","0","3.384198920","2.4860000e-05","-2.4860000e-05","131.9355000","5.830000e-03","-5.830000e-03","0.1760","0.2860","-0.1760","1.48500","0.26200","-0.26200","2.2820e+02","2.450e+01","-2.450e+01","1.20","2.700e-01","-1.100e-01","1074.0","","","313.79","213.58","-84.77","11.50","1","q1_q17_dr25_tce","5613.00","152.00","-169.00","4.581","0.038","-0.152","0.7950","0.1820","-0.0730","292.966610","39.899639","15.446"
"9824928","K04650.01","","FALSE POSITIVE","FALSE POSITIVE","0.8420","1","0","1","0","1.699991060","2.2580000e-05","-2.2580000e-05","131.6296000","1.010000e-02","-1.010000e-02","0.3880","0.0640","-0.3880","3.28900","0.31300","-0.31300","9.5600e+01","1.070e+01","-1.070e+01","0.55","4.000e-02","-6.000e-02","934.0","","","180.38","53.47","-51.96","10.60","1","q1_q17_dr25_tce","4289.00","116.00","-142.00","4.684","0.059","-0.032","0.5540","0.0440","-0.0540","289.052860","46.675930","15.928"
"6717252","K04651.01","","CANDIDATE","CANDIDATE","0.9700","0","0","0","0","1.192600170","6.6810000e-06","-6.6810000e-06","132.6699400","4.680000e-03","-4.680000e-03","0.0150","0.4380","-0.0150","1.50200","0.12400","-0.12400","5.8000e+01","6.100e+00","-6.100e+00","0.77","2.100e-01","-1.500e-01","1726.0","","","2107.84","1820.04","-870.63","11.70","1","q1_q17_dr25_tce","5600.00","169.00","-152.00","4.349","0.171","-0.190","1.0130","0.2900","-0.1930","298.087160","42.164349","13.818"
"5817685","K04652.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","4.205974500","1.2140000e-04","-1.2140000e-04","132.2828000","2.390000e-02","-2.390000e-02","0.1150","0.3500","-0.1150","8.00600","0.68600","-0.68600","4.1200e+01","6.300e+00","-6.300e+00","0.75","2.100e-01","-1.600e-01","1263.0","","","601.30","511.18","-268.77","7.70","1","q1_q17_dr25_tce","5960.00","179.00","-197.00","4.291","0.185","-0.185","1.1630","0.3280","-0.2380","298.498500","41.083370","14.734"
"4902202","K04717.01","","CANDIDATE","CANDIDATE","0.4050","0","0","0","0","216.456055000","5.2920000e-03","-5.2920000e-03","175.3753000","1.930000e-02","-1.930000e-02","0.0330","0.4180","-0.0330","11.06700","0.55300","-0.55300","1.0028e+03","8.260e+01","-8.260e+01","3.61","5.300e-01","-5.400e-01","320.0","","","2.48","0.97","-0.77","14.20","1","q1_q17_dr25_tce","5645.00","76.00","-76.00","4.299","0.137","-0.112","1.1550","0.1700","-0.1700","283.693510","40.018021","15.580"
"7282042","K04718.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","1","0.566803216","4.5370000e-06","-4.5370000e-06","131.8098200","9.100000e-03","-9.100000e-03","0.4240","0.0680","-0.4240","3.32500","0.73900","-0.73900","2.0200e+01","2.300e+00","-2.300e+00","0.54","1.300e-01","-7.000e-02","2642.0","","","11526.75","7307.78","-3931.62","15.50","1","q1_q17_dr25_tce","6473.00","146.00","-195.00","4.330","0.092","-0.138","1.1820","0.2630","-0.1620","291.787960","42.834099","13.449"
"7523542","K04719.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","365.139810000","1.6200000e-02","-1.6200000e-02","156.6413000","2.280000e-02","-2.280000e-02","0.0901","0.4218","-0.0901","4.46000","1.30000","-1.30000","5.3100e+02","1.240e+02","-1.240e+02","1.86","7.300e-01","-1.500e-01","228.0","","","0.64","0.74","-0.15","7.90","","","5610.00","157.00","-144.00","4.564","0.032","-0.262","0.8150","0.3200","-0.0650","290.512510","43.101280","14.934"
"3109937","K04720.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","37.809539000","1.3790000e-03","-1.3790000e-03","158.4002000","3.290000e-02","-3.290000e-02","0.0300","0.4160","-0.0300","7.54700","0.48100","-0.48100","4.8740e+02","5.360e+01","-5.360e+01","1.79","3.900e-01","-1.700e-01","483.0","","","12.89","8.87","-3.75","9.70","1","q1_q17_dr25_tce","5595.00","177.00","-197.00","4.570","0.038","-0.152","0.8200","0.1810","-0.0780","289.778260","38.262741","15.752"
"9386171","K04721.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","381.186540000","3.4190000e-02","-3.4190000e-02","136.2434000","3.560000e-02","-3.560000e-02","0.4109","0.1248","-0.3778","9.73000","2.10000","-2.10000","9.8500e+02","1.910e+02","-1.910e+02","2.29","3.000e-01","-1.700e-01","193.0","","","0.33","0.14","-0.08","9.00","","","4977.00","153.00","-135.00","4.607","0.029","-0.081","0.7340","0.0960","-0.0550","282.247620","45.930779","15.845"
"11350118","K04509.01","","CANDIDATE","CANDIDATE","0.9420","0","0","0","0","12.003678000","1.0070000e-04","-1.0070000e-04","134.7100700","6.640000e-03","-6.640000e-03","0.0760","0.3680","-0.0760","2.79900","0.25300","-0.25300","2.8170e+02","2.810e+01","-2.810e+01","0.97","8.000e-02","-9.000e-02","503.0","","","15.12","4.91","-4.15","12.00","1","q1_q17_dr25_tce","4328.00","131.00","-131.00","4.654","0.056","-0.024","0.5940","0.0500","-0.0560","291.695160","49.187859","15.675"
"11671579","K04510.01","Kepler-1611 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","5.176249970","6.4060000e-05","-6.4060000e-05","133.7381000","1.180000e-02","-1.180000e-02","0.0970","0.3700","-0.0970","5.26100","0.27000","-0.27000","7.8700e+01","6.800e+00","-6.800e+00","1.31","2.100e-01","-2.900e-01","1243.0","","","565.42","239.37","-235.53","13.40","1","q1_q17_dr25_tce","5578.00","83.00","-66.00","4.088","0.195","-0.090","1.4970","0.2370","-0.3260","296.512050","49.727760","14.435"
"11553598","K04511.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","370.620710000","5.1820000e-02","-5.1820000e-02","311.1842000","3.960000e-02","-3.960000e-02","0.1419","0.3182","-0.1419","12.58000","2.40000","-2.40000","3.4430e+02","5.470e+01","-5.470e+01","2.12","1.040e+00","-2.500e-01","295.0","","","1.78","2.55","-0.60","10.50","","","6432.00","149.00","-244.00","4.382","0.073","-0.294","1.1360","0.5560","-0.1350","288.740720","49.543018","15.045"
"12069414","K04512.01","","FALSE POSITIVE","FALSE POSITIVE","0.0010","0","0","1","0","0.589458602","1.6580000e-06","-1.6580000e-06","131.8215600","2.610000e-03","-2.610000e-03","0.0860","0.3680","-0.0860","0.82780","0.08910","-0.08910","1.5840e+02","1.260e+01","-1.260e+01","0.98","1.300e-01","-1.300e-01","1848.0","","","2736.51","1408.14","-928.90","17.30","1","q1_q17_dr25_tce","5286.00","202.00","-184.00","4.517","0.095","-0.095","0.7760","0.1100","-0.0990","295.450590","50.542110","15.314"
"9216775","K04513.01","Kepler-1612 b","CONFIRMED","CANDIDATE","0.8720","0","0","0","0","3.917946760","2.6740000e-05","-2.6740000e-05","132.8638400","4.970000e-03","-4.970000e-03","0.3370","0.1260","-0.3370","2.54900","0.16300","-0.16300","1.1650e+02","1.010e+01","-1.010e+01","0.94","1.100e-01","-4.000e-02","1030.0","","","266.81","86.69","-35.37","13.50","1","q1_q17_dr25_tce","5500.00","74.00","-82.00","4.547","0.019","-0.110","0.8700","0.1050","-0.0350","291.250270","45.655071","14.750"
"2572029","K04581.01","","CANDIDATE","CANDIDATE","1.0000","0","0","0","0","6.005996600","1.3440000e-04","-1.3440000e-04","133.4040000","1.540000e-02","-1.540000e-02","0.1350","0.3230","-0.1350","3.09600","0.55200","-0.55200","3.9200e+01","5.400e+00","-5.400e+00","0.73","2.200e-01","-1.200e-01","1130.0","","","385.87","346.44","-150.52","7.80","1","q1_q17_dr25_tce","6103.00","165.00","-202.00","4.331","0.115","-0.198","1.1600","0.3550","-0.1910","290.608060","37.801891","13.549"
"7905106","K04582.01","","CANDIDATE","CANDIDATE","0.8280","0","0","0","0","4.224269890","8.3170000e-05","-8.3170000e-05","132.3611000","1.460000e-02","-1.460000e-02","0.7160","0.2640","-0.4880","4.22000","0.34600","-0.34600","1.3600e+01","1.400e+00","-1.400e+00","0.35","5.000e-02","-2.000e-02","1069.0","","","309.32","120.10","-59.11","11.00","1","q1_q17_dr25_tce","5735.00","103.00","-115.00","4.501","0.048","-0.104","0.8830","0.1210","-0.0560","296.336880","43.600090","11.756"
"9007151","K04583.01","","CANDIDATE","CANDIDATE","","0","0","0","0","330.906041000","6.8060000e-03","-6.8060000e-03","253.8224000","1.500000e-02","-1.500000e-02","0.0050","0.4585","-0.0050","3.84600","0.62700","-0.62700","7.4000e+02","1.460e+02","-1.460e+02","2.05","5.200e-01","-1.500e-01","225.0","","","0.60","0.48","-0.13","7.30","","","5461.00","171.00","-140.00","4.589","0.030","-0.157","0.7690","0.1970","-0.0570","285.668430","45.374771","15.770"
